node,distance
2499,3144
2500,2365
2501,3383
2502,2719
2503,3028
2504,2236
2505,2730
2506,2047
2507,2618
2508,2527
2509,2802
2510,3214
2511,2494
2512,2885
2513,2393
2514,2534
2515,2864
2516,1927
2517,2597
2518,2110
2519,2483
2520,2293
2521,1721
2522,3259
2523,1358
2524,2496
2525,2889
2526,2589
2527,2289
2528,2614
2529,2335
2530,2291
2531,2899
2532,2364
2533,2861
2534,1967
2535,2378
2536,3558
2537,2443
2538,2053
2539,2502
2540,2965
2541,1731
2542,2202
2543,1760
2544,2520
2545,2375
2546,3165
2547,2793
2548,2743
2549,1262
2550,-1
2551,2850
2552,2064
2553,2280
2554,2788
2555,2189
2556,1846
2557,2384
2558,-1
2559,2307
2560,2039
2561,2993
2562,2693
2563,1842
2564,2759
2565,2578
2566,1827
2567,3168
2568,2483
2569,2177
2570,3091
2571,2633
2572,3423
2573,2449
2574,2193
2575,2001
2576,3001
2577,3492
2578,2620
2579,2286
2580,3059
2581,1738
2582,3175
2583,2750
2584,2111
2585,2799
2586,2735
2587,2336
2588,1997
2589,2440
2590,2972
2591,1291
2592,2654
2593,2114
2594,2611
2595,2817
2596,2994
2597,2961
2598,2366
2599,3046
2600,2479
2601,2884
2602,2825
2603,2532
2604,2868
2605,2142
2606,2609
2607,2319
2608,2435
2609,2194
2610,2843
2611,2816
2612,2217
2613,2168
2614,2568
2615,2295
2616,3427
2617,2103
2618,2995
2619,3013
2620,2359
2621,1589
2622,2517
2623,2878
2624,2374
2625,2165
2626,2346
2627,2222
2628,2415
2629,3044
2630,2582
2631,2090
2632,2264
2633,2231
2634,3037
2635,1852
2636,1876
2637,2847
2638,2858
2639,2594
2640,2446
2641,3168
2642,2638
2643,2266
2644,2519
2645,2901
2646,2703
2647,2815
2648,2580
2649,2446
2650,2259
2651,2810
2652,2243
2653,1765
2654,1822
2655,2095
2656,1481
2657,2490
2658,2574
2659,2530
2660,2480
2661,2032
2662,2562
2663,1456
2664,3052
2665,1905
2666,1844
2667,2982
2668,2542
2669,2788
2670,2345
2671,2728
2672,2601
2673,2490
2674,2577
2675,1779
2676,2689
2677,2139
2678,2936
2679,2238
2680,2524
2681,2279
2682,2976
2683,2216
2684,-1
2685,2683
2686,2453
2687,2837
2688,2321
2689,2726
2690,2189
2691,2328
2692,2943
2693,2513
2694,1936
2695,3025
2696,3350
2697,2408
2698,1868
2699,2227
2700,2158
2701,3408
2702,2169
2703,2254
2704,2420
2705,3050
2706,1740
2707,1944
2708,2477
2709,2686
2710,2551
2711,2103
2712,2617
2713,2973
2714,2334
2715,2643
2716,1935
2717,2328
2718,2371
2719,2366
2720,2215
2721,2391
2722,-1
2723,2386
2724,2604
2725,2934
2726,2552
2727,2295
2728,2598
2729,2341
2730,2904
2731,2235
2732,2174
2733,3238
2734,2630
2735,3193
2736,2397
2737,2552
2738,2456
2739,2823
2740,3559
2741,2099
2742,2157
2743,2261
2744,3360
2745,2224
2746,2711
2747,2389
2748,2398
2749,1949
2750,1564
2751,2146
2752,2503
2753,2623
2754,3363
2755,2243
2756,3420
2757,2395
2758,-1
2759,2773
2760,2645
2761,3607
2762,3288
2763,2078
2764,2924
2765,2253
2766,2567
2767,2519
2768,1240
2769,2763
2770,2942
2771,2469
2772,2491
2773,2653
2774,3356
2775,2241
2776,2693
2777,3081
2778,2158
2779,2325
2780,2524
2781,2604
2782,2138
2783,1730
2784,3135
2785,2070
2786,2954
2787,2490
2788,1953
2789,2674
2790,2653
2791,2308
2792,3089
2793,2972
2794,3683
2795,2728
2796,2571
2797,3185
2798,3040
2799,-1
2800,2750
2801,2704
2802,3174
2803,2848
2804,2266
2805,1855
2806,2602
2807,2822
2808,2630
2809,2942
2810,2392
2811,2120
2812,3433
2813,2557
2814,2342
2815,2452
2816,2514
2817,3805
2818,2332
2819,2516
2820,3014
2821,2200
2822,2610
2823,1705
2824,2225
2825,1247
2826,-1
2827,2897
2828,2271
2829,2420
2830,2231
2831,2573
2832,2073
2833,2709
2834,1748
2835,2730
2836,2368
2837,2800
2838,1482
2839,2420
2840,2677
2841,1702
2842,2498
2843,2649
2844,2181
2845,1919
2846,2858
2847,2348
2848,2551
2849,2099
2850,1721
2851,2059
2852,2088
2853,2393
2854,2847
2855,2169
2856,1647
2857,2643
2858,3722
2859,2854
2860,2515
2861,3093
2862,2543
2863,3776
2864,3272
2865,2929
2866,1964
2867,2153
2868,2690
2869,2676
2870,2130
2871,3615
2872,2647
2873,2227
2874,2936
2875,2015
2876,2466
2877,3191
2878,2500
2879,2634
2880,2858
2881,3172
2882,2540
2883,2612
2884,2570
2885,2493
2886,1693
2887,2384
2888,2440
2889,2430
2890,3452
2891,2356
2892,2643
2893,2709
2894,2411
2895,2450
2896,2432
2897,2539
2898,2387
2899,1829
2900,2859
2901,2207
2902,2410
2903,-1
2904,2633
2905,2923
2906,2852
2907,2726
2908,3172
2909,2783
2910,2491
2911,1859
2912,2866
2913,-1
2914,1258
2915,2587
2916,2446
2917,2560
2918,2269
2919,2347
2920,2888
2921,1768
2922,2160
2923,2071
2924,3280
2925,2102
2926,2227
2927,3478
2928,2015
2929,2130
2930,2891
2931,2801
2932,2176
2933,2802
2934,2981
2935,1999
2936,2776
2937,2646
2938,2667
2939,2330
2940,2630
2941,2569
2942,2985
2943,2159
2944,2629
2945,3083
2946,2040
2947,2897
2948,2272
2949,2139
2950,2608
2951,2711
2952,2470
2953,2048
2954,2320
2955,-1
2956,2183
2957,2225
2958,2219
2959,2773
2960,2107
2961,2523
2962,3037
2963,2464
2964,1932
2965,1899
2966,2235
2967,2558
2968,2209
2969,3310
2970,2343
2971,2778
2972,1195
2973,3423
2974,2628
2975,1476
2976,2277
2977,2558
2978,2036
2979,2451
2980,2537
2981,1949
2982,2459
2983,3526
2984,2131
2985,2779
2986,2638
2987,3060
2988,2260
2989,2629
2990,3415
2991,2044
2992,3525
2993,977
2994,3177
2995,1792
2996,2370
2997,2642
2998,2266
2999,2531
3000,2352
3001,2561
3002,2132
3003,2000
3004,2469
3005,2672
3006,1912
3007,2904
3008,2491
3009,2956
3010,2138
3011,3153
3012,2295
3013,2851
3014,2805
3015,1678
3016,2708
3017,2876
3018,2122
3019,2048
3020,-1
3021,1914
3022,1956
3023,2956
3024,2928
3025,2286
3026,2328
3027,2054
3028,1834
3029,2770
3030,3020
3031,2717
3032,3083
3033,2718
3034,2127
3035,2302
3036,2352
3037,2678
3038,2019
3039,1333
3040,2002
3041,2172
3042,2509
3043,2362
3044,2121
3045,2613
3046,2203
3047,1736
3048,2779
3049,2867
3050,2529
3051,2203
3052,2416
3053,2741
3054,2493
3055,2510
3056,3122
3057,2530
3058,2538
3059,1580
3060,1967
3061,1838
3062,2815
3063,2235
3064,2393
3065,2611
3066,2536
3067,2967
3068,2159
3069,2245
3070,2485
3071,2277
3072,1936
3073,2536
3074,2133
3075,3457
3076,2648
3077,2016
3078,2736
3079,2041
3080,2705
3081,2122
3082,2661
3083,1517
3084,2110
3085,2033
3086,2401
3087,2723
3088,2706
3089,2403
3090,3115
3091,2767
3092,3143
3093,2306
3094,2753
3095,1958
3096,2078
3097,2917
3098,1781
3099,2499
3100,1966
3101,2342
3102,2150
3103,1703
3104,2499
3105,2515
3106,2185
3107,2406
3108,2253
3109,2408
3110,2560
3111,2431
3112,2389
3113,2390
3114,2244
3115,2593
3116,2620
3117,2700
3118,3120
3119,3228
3120,2290
3121,2868
3122,2689
3123,2815
3124,1680
3125,2692
3126,3107
3127,3013
3128,2268
3129,3092
3130,2395
3131,2945
3132,2062
3133,2278
3134,2853
3135,2749
3136,2985
3137,2863
3138,2825
3139,2661
3140,2498
3141,2588
3142,3025
3143,2586
3144,3255
3145,2086
3146,2195
3147,2554
3148,2594
3149,2125
3150,2131
3151,2584
3152,3236
3153,2701
3154,2401
3155,2391
3156,2423
3157,2395
3158,2587
3159,2567
3160,2633
3161,2322
3162,2372
3163,2731
3164,1393
3165,2473
3166,2053
3167,2003
3168,-1
3169,2155
3170,2545
3171,2434
3172,2761
3173,2675
3174,2479
3175,2518
3176,2556
3177,2041
3178,2163
3179,2964
3180,2288
3181,2593
3182,3175
3183,2646
3184,932
3185,2497
3186,2056
3187,2675
3188,2964
3189,2112
3190,3104
3191,2372
3192,2596
3193,2699
3194,2814
3195,2497
3196,2643
3197,2905
3198,2388
3199,2742
3200,2527
3201,1854
3202,2550
3203,2935
3204,2822
3205,2076
3206,2297
3207,1897
3208,2471
3209,1961
3210,3236
3211,2752
3212,2166
3213,2263
3214,2492
3215,2518
3216,2439
3217,2014
3218,2338
3219,1653
3220,2454
3221,3285
3222,2514
3223,2757
3224,3051
3225,2171
3226,2587
3227,2527
3228,3109
3229,-1
3230,3097
3231,1944
3232,3244
3233,2757
3234,2558
3235,2420
3236,3017
3237,2234
3238,3219
3239,2447
3240,2316
3241,2311
3242,2732
3243,2512
3244,2319
3245,2485
3246,2298
3247,2437
3248,2987
3249,1481
3250,2049
3251,2775
3252,2559
3253,2758
3254,2070
3255,3907
3256,2391
3257,2267
3258,2358
3259,2152
3260,2049
3261,3381
3262,1621
3263,1930
3264,2767
3265,2210
3266,2503
3267,2637
3268,2689
3269,2526
3270,1518
3271,2775
3272,-1
3273,2981
3274,-1
3275,2649
3276,3237
3277,2314
3278,3266
3279,2230
3280,2423
3281,2632
3282,2514
3283,1933
3284,3070
3285,2500
3286,2270
3287,2835
3288,2220
3289,2141
3290,3068
3291,-1
3292,2803
3293,2811
3294,1952
3295,2812
3296,2485
3297,2686
3298,3099
3299,2444
3300,2666
3301,2697
3302,2621
3303,2137
3304,-1
3305,2028
3306,2010
3307,2039
3308,1435
3309,1780
3310,2121
3311,2933
3312,1926
3313,3281
3314,2219
3315,2150
3316,2529
3317,2873
3318,1210
3319,2461
3320,2538
3321,3285
3322,2290
3323,2138
3324,2551
3325,2500
3326,2495
3327,3093
3328,2998
3329,3347
3330,2669
3331,2411
3332,2063
3333,2286
3334,2546
3335,2528
3336,2425
3337,2516
3338,2266
3339,2556
3340,2074
3341,2596
3342,2871
3343,2272
3344,2529
3345,2333
3346,3001
3347,2277
3348,2711
3349,2701
3350,2417
3351,2737
3352,1929
3353,2752
3354,2912
3355,3307
3356,2121
3357,2095
3358,3134
3359,2847
3360,2981
3361,2054
3362,2560
3363,2715
3364,2505
3365,2667
3366,2532
3367,1832
3368,2214
3369,2743
3370,1476
3371,2751
3372,2352
3373,2481
3374,2839
3375,1988
3376,1853
3377,2663
3378,2447
3379,2518
3380,3095
3381,4041
3382,2398
3383,2596
3384,2374
3385,2719
3386,3386
3387,1266
3388,2584
3389,2380
3390,2894
3391,2959
3392,2463
3393,2288
3394,2810
3395,1841
3396,2345
3397,2565
3398,2478
3399,2455
3400,2632
3401,2849
3402,2674
3403,2602
3404,2665
3405,2768
3406,1645
3407,2933
3408,2379
3409,3095
3410,1962
3411,3275
3412,1858
3413,1846
3414,2350
3415,2697
3416,2577
3417,2224
3418,2300
3419,2348
3420,2506
3421,2600
3422,2399
3423,2541
3424,2539
3425,2911
3426,2338
3427,1435
3428,2877
3429,2188
3430,1886
3431,2663
3432,1783
3433,2423
3434,2732
3435,2109
3436,2469
3437,2559
3438,2524
3439,2226
3440,2342
3441,2434
3442,2432
3443,3347
3444,2454
3445,1650
3446,2381
3447,3183
3448,2566
3449,3267
3450,2244
3451,3035
3452,2680
3453,1523
3454,2622
3455,2984
3456,2271
3457,3069
3458,1844
3459,2368
3460,2900
3461,2863
3462,2415
3463,1679
3464,2635
3465,2089
3466,2708
3467,2269
3468,1869
3469,1436
3470,2305
3471,3256
3472,2747
3473,1747
3474,2509
3475,2984
3476,2675
3477,1922
3478,2794
3479,2725
3480,-1
3481,1369
3482,2512
3483,2493
3484,2648
3485,2168
3486,3006
3487,2863
3488,1714
3489,2347
3490,2246
3491,2471
3492,2397
3493,2727
3494,3360
3495,2990
3496,2270
3497,2916
3498,2013
3499,2717
3500,3698
3501,-1
3502,2174
3503,2184
3504,2027
3505,1784
3506,1873
3507,2357
3508,3954
3509,1758
3510,1962
3511,1734
3512,1761
3513,1704
3514,3241
3515,2516
3516,2451
3517,2370
3518,2109
3519,2478
3520,2558
3521,2693
3522,1777
3523,2405
3524,2643
3525,3471
3526,-1
3527,2812
3528,2453
3529,2782
3530,2040
3531,2138
3532,1814
3533,2649
3534,3032
3535,1706
3536,3168
3537,2055
3538,3289
3539,2374
3540,2409
3541,2609
3542,1328
3543,1459
3544,1959
3545,3310
3546,3088
3547,2031
3548,2556
3549,2910
3550,2316
3551,2265
3552,3219
3553,2058
3554,2405
3555,2740
3556,3585
3557,3086
3558,2037
3559,2306
3560,-1
3561,2946
3562,2474
3563,2474
3564,2103
3565,2363
3566,2431
3567,2315
3568,2475
3569,-1
3570,2706
3571,2325
3572,2023
3573,1631
3574,2565
3575,1824
3576,2349
3577,2465
3578,2870
3579,2346
3580,2918
3581,2166
3582,2492
3583,2366
3584,1909
3585,2829
3586,2224
3587,2622
3588,2999
3589,2497
3590,2180
3591,2690
3592,2537
3593,2302
3594,-1
3595,-1
3596,3243
3597,1578
3598,1996
3599,2302
3600,2022
3601,3766
3602,2095
3603,2305
3604,1892
3605,2228
3606,1886
3607,2457
3608,3260
3609,2229
3610,1920
3611,2626
3612,2073
3613,2440
3614,2006
3615,2013
3616,2758
3617,2598
3618,2265
3619,1935
3620,2790
3621,1860
3622,2610
3623,2061
3624,1586
3625,2539
3626,2977
3627,2618
3628,3016
3629,1781
3630,2974
3631,2821
3632,2623
3633,2729
3634,2301
3635,2543
3636,2383
3637,2984
3638,2137
3639,2871
3640,2512
3641,2691
3642,2598
3643,2476
3644,2029
3645,2931
3646,2753
3647,2638
3648,1731
3649,2172
3650,2016
3651,2717
3652,2227
3653,2897
3654,2456
3655,2813
3656,3835
3657,2481
3658,2141
3659,1759
3660,3116
3661,3001
3662,2636
3663,3231
3664,3038
3665,1840
3666,2549
3667,2188
3668,2074
3669,2650
3670,2710
3671,2809
3672,2852
3673,1841
3674,2471
3675,1871
3676,1866
3677,2542
3678,2451
3679,2097
3680,2029
3681,2676
3682,2767
3683,2590
3684,2275
3685,2303
3686,-1
3687,2780
3688,2638
3689,2155
3690,2052
3691,2171
3692,3387
3693,3132
3694,3807
3695,1756
3696,2818
3697,2473
3698,3015
3699,2521
3700,2753
3701,2799
3702,2059
3703,2801
3704,2434
3705,2656
3706,2547
3707,2408
3708,2296
3709,2454
3710,2866
3711,2345
3712,2678
3713,2652
3714,3086
3715,2629
3716,2377
3717,2552
3718,2568
3719,2403
3720,3138
3721,1569
3722,2593
3723,2350
3724,1842
3725,2864
3726,2266
3727,2562
3728,2116
3729,3821
3730,2905
3731,2069
3732,1883
3733,2304
3734,2990
3735,2034
3736,2920
3737,2107
3738,2487
3739,3093
3740,1866
3741,2355
3742,2834
3743,2210
3744,2776
3745,1977
3746,2399
3747,2838
3748,3419
3749,2336
3750,2316
3751,1808
3752,2545
3753,3303
3754,2441
3755,2323
3756,-1
3757,2706
3758,1770
3759,2602
3760,2982
3761,2330
3762,2544
3763,2802
3764,2521
3765,3453
3766,2798
3767,2863
3768,2491
3769,2411
3770,2740
3771,2814
3772,2328
3773,2863
3774,2533
3775,2317
3776,3013
3777,2857
3778,2550
3779,3250
3780,2731
3781,2597
3782,1882
3783,2013
3784,2743
3785,2592
3786,3018
3787,2362
3788,1402
3789,2565
3790,3107
3791,2811
3792,2229
3793,2030
3794,3598
3795,3168
3796,2447
3797,2491
3798,2169
3799,2509
3800,2555
3801,2403
3802,3341
3803,2780
3804,2878
3805,3228
3806,2793
3807,2283
3808,2536
3809,2104
3810,2476
3811,3083
3812,2689
3813,2141
3814,2720
3815,1860
3816,2788
3817,2424
3818,3343
3819,1869
3820,2432
3821,2361
3822,2190
3823,2654
3824,2077
3825,2681
3826,2489
3827,2699
3828,2127
3829,2728
3830,2627
3831,2430
3832,2380
3833,2391
3834,2200
3835,3190
3836,2543
3837,2137
3838,3665
3839,1949
3840,2906
3841,2237
3842,-1
3843,2135
3844,2977
3845,2166
3846,3133
3847,1864
3848,2302
3849,3106
3850,2747
3851,2497
3852,1497
3853,2581
3854,2445
3855,2450
3856,2512
3857,2294
3858,2482
3859,3147
3860,2553
3861,1944
3862,2825
3863,2094
3864,2556
3865,1891
3866,2439
3867,2398
3868,2657
3869,-1
3870,2703
3871,1874
3872,1800
3873,2330
3874,2635
3875,2836
3876,2307
3877,2537
3878,3550
3879,2632
3880,2885
3881,2360
3882,2895
3883,2865
3884,2550
3885,2592
3886,1090
3887,3238
3888,3003
3889,2300
3890,1725
3891,2461
3892,-1
3893,2260
3894,2235
3895,2582
3896,2227
3897,1731
3898,2988
3899,2144
3900,2776
3901,-1
3902,3653
3903,2981
3904,2331
3905,1670
3906,2832
3907,2218
3908,2825
3909,1208
3910,2283
3911,2089
3912,2101
3913,2136
3914,3449
3915,2364
3916,2335
3917,2551
3918,2250
3919,2428
3920,2267
3921,2581
3922,2480
3923,1418
3924,2817
3925,2659
3926,2562
3927,2001
3928,2833
3929,2177
3930,2256
3931,2791
3932,2622
3933,1491
3934,2328
3935,2651
3936,2244
3937,2545
3938,3155
3939,2114
3940,2003
3941,2837
3942,2559
3943,2906
3944,2808
3945,3749
3946,2377
3947,2536
3948,2253
3949,3046
3950,1800
3951,2312
3952,2616
3953,2586
3954,2587
3955,1817
3956,2774
3957,2866
3958,3073
3959,2813
3960,2098
3961,1909
3962,2367
3963,2424
3964,2263
3965,2455
3966,2345
3967,2391
3968,1977
3969,2525
3970,3025
3971,2604
3972,2263
3973,2108
3974,2457
3975,2837
3976,2627
3977,2816
3978,2714
3979,3104
3980,2561
3981,1987
3982,2997
3983,3131
3984,2888
3985,3022
3986,2902
3987,2469
3988,2637
3989,2629
3990,2434
3991,3054
3992,2706
3993,-1
3994,2056
3995,2334
3996,1835
3997,2222
3998,-1
3999,2404
4000,3162
4001,2227
4002,2283
4003,2607
4004,1987
4005,3286
4006,2474
4007,-1
4008,2471
4009,2312
4010,2959
4011,2500
4012,2951
4013,2255
4014,3010
4015,2384
4016,2600
4017,2078
4018,3447
4019,2498
4020,2413
4021,2416
4022,3543
4023,2021
4024,2798
4025,2924
4026,2923
4027,2475
4028,2630
4029,2643
4030,2662
4031,2591
4032,2495
4033,2458
4034,-1
4035,3044
4036,2902
4037,2370
4038,2149
4039,3419
4040,2199
4041,2558
4042,2617
4043,2226
4044,1630
4045,2832
4046,2938
4047,2221
4048,2940
4049,2988
4050,3019
4051,2524
4052,2752
4053,2553
4054,3293
4055,2528
4056,2396
4057,2388
4058,1988
4059,1781
4060,2333
4061,2847
4062,1691
4063,2611
4064,2343
4065,3398
4066,2327
4067,1801
4068,2354
4069,2321
4070,2730
4071,2545
4072,2738
4073,3335
4074,2321
4075,2278
4076,2407
4077,1254
4078,3353
4079,2485
4080,2312
4081,1491
4082,2228
4083,2006
4084,3133
4085,3052
4086,2546
4087,2056
4088,1829
4089,2131
4090,2645
4091,2271
4092,3132
4093,-1
4094,2911
4095,2622
4096,2212
4097,1590
4098,2498
4099,2380
4100,2804
4101,2334
4102,2096
4103,2854
4104,2433
4105,2554
4106,2933
4107,2458
4108,2773
4109,2248
4110,2904
4111,3249
4112,2080
4113,2692
4114,2513
4115,2128
4116,2576
4117,2402
4118,2549
4119,1041
4120,-1
4121,2477
4122,-1
4123,2101
4124,3425
4125,2608
4126,1544
4127,2201
4128,2446
4129,2555
4130,2617
4131,2587
4132,2784
4133,3156
4134,2513
4135,2908
4136,2370
4137,2915
4138,1428
4139,1865
4140,2282
4141,2593
4142,1904
4143,2566
4144,2629
4145,3154
4146,2308
4147,2877
4148,2639
4149,2589
4150,2359
4151,2453
4152,2875
4153,2525
4154,2824
4155,2698
4156,2395
4157,1731
4158,2591
4159,2612
4160,2419
4161,2275
4162,2451
4163,-1
4164,2182
4165,2829
4166,2612
4167,2681
4168,2120
4169,2826
4170,1797
4171,4018
4172,2329
4173,2313
4174,2113
4175,1965
4176,2386
4177,2671
4178,2424
4179,1277
4180,2258
4181,2254
4182,2673
4183,2864
4184,2433
4185,958
4186,3082
4187,2875
4188,2513
4189,2427
4190,1649
4191,2247
4192,2849
4193,2812
4194,2298
4195,3104
4196,2603
4197,2693
4198,2345
4199,1972
4200,1274
4201,2615
4202,2144
4203,2514
4204,2957
4205,2363
4206,1913
4207,2960
4208,2084
4209,1828
4210,2021
4211,2579
4212,2828
4213,2754
4214,1642
4215,1608
4216,1762
4217,2979
4218,2726
4219,1777
4220,1952
4221,-1
4222,-1
4223,2688
4224,2256
4225,1629
4226,1790
4227,2505
4228,2813
4229,3006
4230,3028
4231,2167
4232,1930
4233,2672
4234,2562
4235,1308
4236,3106
4237,2608
4238,2462
4239,2303
4240,2245
4241,2639
4242,2246
4243,2192
4244,2489
4245,2495
4246,2265
4247,-1
4248,2863
4249,1714
4250,2566
4251,2512
4252,1681
4253,2883
4254,2564
4255,2638
4256,2087
4257,2944
4258,2774
4259,2884
4260,2388
4261,2467
4262,2103
4263,1599
4264,2403
4265,1933
4266,2078
4267,2325
4268,2872
4269,2294
4270,2438
4271,2721
4272,-1
4273,2679
4274,1310
4275,2092
4276,2985
4277,2408
4278,2423
4279,2768
4280,2975
4281,2943
4282,3259
4283,2392
4284,2317
4285,2871
4286,2724
4287,2488
4288,2793
4289,2780
4290,2592
4291,2914
4292,2676
4293,-1
4294,1816
4295,1633
4296,2419
4297,2151
4298,1995
4299,2188
4300,1788
4301,2774
4302,2918
4303,2030
4304,3139
4305,2262
4306,2193
4307,2631
4308,2346
4309,2350
4310,2225
4311,2227
4312,2612
4313,2671
4314,2608
4315,2222
4316,1783
4317,1931
4318,2574
4319,2697
4320,2276
4321,2567
4322,3085
4323,2376
4324,2694
4325,2502
4326,2660
4327,2708
4328,2465
4329,2691
4330,3019
4331,1670
4332,2620
4333,1708
4334,2427
4335,2363
4336,3236
4337,1915
4338,2727
4339,3166
4340,2566
4341,1916
4342,2413
4343,2184
4344,1525
4345,2887
4346,2255
4347,2455
4348,2245
4349,2029
4350,2588
4351,3814
4352,3043
4353,2376
4354,1818
4355,2141
4356,2461
4357,2204
4358,3230
4359,-1
4360,2379
4361,2855
4362,3047
4363,1961
4364,2209
4365,2116
4366,2561
4367,2310
4368,2099
4369,2165
4370,2589
4371,2794
4372,-1
4373,2891
4374,2671
4375,2549
4376,2777
4377,2627
4378,2852
4379,2545
4380,2749
4381,2491
4382,2843
4383,2974
4384,3005
4385,2656
4386,1877
4387,1869
4388,2193
4389,3815
4390,1851
4391,2102
4392,2671
4393,3027
4394,2081
4395,2403
4396,2780
4397,1781
4398,2164
4399,2940
4400,3091
4401,2226
4402,3001
4403,-1
4404,2998
4405,2233
4406,2092
4407,2338
4408,2072
4409,2745
4410,2747
4411,2246
4412,3089
4413,2709
4414,3246
4415,2319
4416,2484
4417,4362
4418,1615
4419,2506
4420,2379
4421,2329
4422,2105
4423,2646
4424,2025
4425,2794
4426,2852
4427,1561
4428,1993
4429,2060
4430,2941
4431,2271
4432,2216
4433,3906
4434,2577
4435,2434
4436,2621
4437,1940
4438,2186
4439,2024
4440,2333
4441,2682
4442,3015
4443,4108
4444,3231
4445,2954
4446,2818
4447,2152
4448,2624
4449,2405
4450,2433
4451,2891
4452,2286
4453,2044
4454,2225
4455,3082
4456,3314
4457,1771
4458,2719
4459,2443
4460,2814
4461,2851
4462,3082
4463,2171
4464,3160
4465,2639
4466,-1
4467,1979
4468,-1
4469,2644
4470,3276
4471,2408
4472,3032
4473,2220
4474,2813
4475,1866
4476,2203
4477,2313
4478,2249
4479,2018
4480,2692
4481,3361
4482,2899
4483,2954
4484,1999
4485,-1
4486,2259
4487,2567
4488,2438
4489,3070
4490,2547
4491,2224
4492,2551
4493,3444
4494,3039
4495,2730
4496,2341
4497,2741
4498,2479
4499,3175
4500,2711
4501,2323
4502,2298
4503,2474
4504,3277
4505,2026
4506,2879
4507,2451
4508,2617
4509,3243
4510,2668
4511,3539
4512,2887
4513,3075
4514,2292
4515,2469
4516,2636
4517,2677
4518,2756
4519,2652
4520,2146
4521,2234
4522,2015
4523,2340
4524,2226
4525,2964
4526,1177
4527,2523
4528,2606
4529,2288
4530,2894
4531,2818
4532,3517
4533,2207
4534,1909
4535,1493
4536,1214
4537,1995
4538,2103
4539,2184
4540,2469
4541,2312
4542,2691
4543,2143
4544,1958
4545,2675
4546,2864
4547,2342
4548,-1
4549,3007
4550,1935
4551,3145
4552,2523
4553,2296
4554,2476
4555,2346
4556,2186
4557,1287
4558,2204
4559,2031
4560,2496
4561,2742
4562,2400
4563,3186
4564,2252
4565,1546
4566,2383
4567,1562
4568,2318
4569,2042
4570,1883
4571,2765
4572,3295
4573,2529
4574,2505
4575,2840
4576,2714
4577,2547
4578,1973
4579,2315
4580,2697
4581,2223
4582,3638
4583,2589
4584,2144
4585,2976
4586,2895
4587,2400
4588,2536
4589,2760
4590,2723
4591,2447
4592,2103
4593,2745
4594,3470
4595,2097
4596,3244
4597,2285
4598,2450
4599,2362
4600,2378
4601,2039
4602,1494
4603,2275
4604,2057
4605,2709
4606,2060
4607,2957
4608,2651
4609,2624
4610,2675
4611,2169
4612,2636
4613,2471
4614,2488
4615,2154
4616,2176
4617,1610
4618,2836
4619,2424
4620,2675
4621,2840
4622,3573
4623,2563
4624,2551
4625,1854
4626,2193
4627,3127
4628,2470
4629,2147
4630,2241
4631,2303
4632,2879
4633,2551
4634,2180
4635,2336
4636,1801
4637,3080
4638,2704
4639,2439
4640,2488
4641,1741
4642,2646
4643,2588
4644,2288
4645,1320
4646,2602
4647,2597
4648,3178
4649,2300
4650,2259
4651,2555
4652,2359
4653,2379
4654,3847
4655,3026
4656,2734
4657,2144
4658,2390
4659,3061
4660,2217
4661,1861
4662,2176
4663,2127
4664,2440
4665,2512
4666,3127
4667,2457
4668,3147
4669,2723
4670,2778
4671,2589
4672,2756
4673,2456
4674,2232
4675,3024
4676,2433
4677,2724
4678,2731
4679,2593
4680,2411
4681,1992
4682,2716
4683,1438
4684,3533
4685,3787
4686,2058
4687,2169
4688,2038
4689,1781
4690,1900
4691,2700
4692,2171
4693,3537
4694,2747
4695,2257
4696,2452
4697,2976
4698,2580
4699,1478
4700,2422
4701,2643
4702,2857
4703,3479
4704,-1
4705,2718
4706,2342
4707,2242
4708,2568
4709,2674
4710,1979
4711,2553
4712,2755
4713,2372
4714,1928
4715,2263
4716,3020
4717,1662
4718,2548
4719,3243
4720,2784
4721,2685
4722,1818
4723,2728
4724,1986
4725,2715
4726,2905
4727,2385
4728,2946
4729,2166
4730,3128
4731,2163
4732,2637
4733,2535
4734,2564
4735,2555
4736,2456
4737,2601
4738,2120
4739,2459
4740,2031
4741,3494
4742,2591
4743,2536
4744,2255
4745,2274
4746,1653
4747,1882
4748,2360
4749,2666
4750,2124
4751,2958
4752,3088
4753,2667
4754,2329
4755,3154
4756,2726
4757,3125
4758,2172
4759,2719
4760,3009
4761,2139
4762,2590
4763,1810
4764,2404
4765,3097
4766,3067
4767,2678
4768,2831
4769,2279
4770,1977
4771,2670
4772,2478
4773,2841
4774,2293
4775,3091
4776,3107
4777,2087
4778,2721
4779,1874
4780,2268
4781,2476
4782,3028
4783,2934
4784,2887
4785,3099
4786,1957
4787,2718
4788,2973
4789,2765
4790,2146
4791,1989
4792,-1
4793,-1
4794,2875
4795,2779
4796,2429
4797,2898
4798,2493
4799,1955
4800,2546
4801,3074
4802,2242
4803,2192
4804,2841
4805,2890
4806,2577
4807,2742
4808,1930
4809,2778
4810,1675
4811,2055
4812,2090
4813,3156
4814,3090
4815,3204
4816,2996
4817,2566
4818,2633
4819,2512
4820,2776
4821,2125
4822,2387
4823,2555
4824,1880
4825,2531
4826,3026
4827,2243
4828,2814
4829,2174
4830,2233
4831,2350
