node,distance
4779,2560
4780,2854
4781,2239
4782,2230
4783,2685
4784,2064
4785,3633
4786,1895
4787,3232
4788,2687
4789,2594
4790,3193
4791,2491
4792,2703
4793,2783
4794,2674
4795,2298
4796,2663
4797,2221
4798,3219
4799,2664
4800,2894
4801,-1
4802,1919
4803,3010
4804,2180
4805,3007
4806,2577
4807,2595
4808,3025
4809,4369
4810,2769
4811,3207
4812,3801
4813,2518
4814,3114
4815,3064
4816,2794
4817,2834
4818,2252
4819,2698
4820,2905
4821,2413
4822,2975
4823,2520
4824,2985
4825,2542
4826,2784
4827,2904
4828,3815
4829,2512
4830,2701
4831,2391
4832,2486
4833,2642
4834,2707
4835,2047
4836,2068
4837,3400
4838,3158
4839,3034
4840,2478
4841,1897
4842,2796
4843,2330
4844,2770
4845,2897
4846,3140
4847,2701
4848,2690
4849,3121
4850,3366
4851,2486
4852,3189
4853,2745
4854,3374
4855,1936
4856,3028
4857,-1
4858,2869
4859,1748
4860,2620
4861,2271
4862,2515
4863,2332
4864,2589
4865,2831
4866,1873
4867,2964
4868,2855
4869,2294
4870,3839
4871,2781
4872,2966
4873,2456
4874,2868
4875,2691
4876,2713
4877,2591
4878,2000
4879,2587
4880,2765
4881,2594
4882,3843
4883,2495
4884,2792
4885,2612
4886,3541
4887,2705
4888,2551
4889,2627
4890,2125
4891,2604
4892,2859
4893,2647
4894,2886
4895,2486
4896,2312
4897,2589
4898,2640
4899,2875
4900,2690
4901,2890
4902,2301
4903,1737
4904,2978
4905,2254
4906,3239
4907,3044
4908,2896
4909,2076
4910,3041
4911,3023
4912,3000
4913,-1
4914,2712
4915,3410
4916,2709
4917,2953
4918,2834
4919,2679
4920,2648
4921,2760
4922,2566
4923,3272
4924,2426
4925,3042
4926,3083
4927,2286
4928,2042
4929,2316
4930,2920
4931,2824
4932,2287
4933,2409
4934,2720
4935,2799
4936,2537
4937,2610
4938,2504
4939,2542
4940,2345
4941,3186
4942,2548
4943,1398
4944,2023
4945,2811
4946,3030
4947,2383
4948,3179
4949,1952
4950,2721
4951,2892
4952,2426
4953,2648
4954,3199
4955,2341
4956,2508
4957,2845
4958,2388
4959,1956
4960,2202
4961,2376
4962,2064
4963,3110
4964,2283
4965,2800
4966,3174
4967,2265
4968,2784
4969,2686
4970,2909
4971,3001
4972,1085
4973,3238
4974,2561
4975,2705
4976,2357
4977,2341
4978,3058
4979,-1
4980,2615
4981,2964
4982,2357
4983,3152
4984,3396
4985,2569
4986,-1
4987,1960
4988,3025
4989,3173
4990,3123
4991,3223
4992,2920
4993,3195
4994,2677
4995,-1
4996,2892
4997,2240
4998,2638
4999,2860
5000,3119
5001,2912
5002,3607
5003,2168
5004,2358
5005,2398
5006,2356
5007,2889
5008,2073
5009,3261
5010,2207
5011,1848
5012,2425
5013,2897
5014,3250
5015,2058
5016,3044
5017,3117
5018,2740
5019,2691
5020,2280
5021,1689
5022,3766
5023,2524
5024,2791
5025,2915
5026,3548
5027,2294
5028,2142
5029,2554
5030,2634
5031,2828
5032,3063
5033,2366
5034,2223
5035,3690
5036,3458
5037,3509
5038,2547
5039,2418
5040,1481
5041,2061
5042,2773
5043,2246
5044,1888
5045,1846
5046,2091
5047,1989
5048,1946
5049,2707
5050,-1
5051,3240
5052,2468
5053,2192
5054,2448
5055,2009
5056,3285
5057,2641
5058,1907
5059,2603
5060,2068
5061,2535
5062,2411
5063,2688
5064,2560
5065,2251
5066,2812
5067,3017
5068,2875
5069,2721
5070,2719
5071,2628
5072,1952
5073,2701
5074,2276
5075,2641
5076,2920
5077,2565
5078,2573
5079,2312
5080,2339
5081,2642
5082,3316
5083,2415
5084,1844
5085,2307
5086,2498
5087,2715
5088,2623
5089,2370
5090,-1
5091,2705
5092,2758
5093,2041
5094,1634
5095,2176
5096,2195
5097,2505
5098,2819
5099,2373
5100,3191
5101,2561
5102,1784
5103,1551
5104,2503
5105,2676
5106,2708
5107,2328
5108,1976
5109,2702
5110,3177
5111,2889
5112,2465
5113,2924
5114,2712
5115,3310
5116,2668
5117,3411
5118,2925
5119,3340
5120,2125
5121,2858
5122,2654
5123,2707
5124,2342
5125,2211
5126,2658
5127,2655
5128,2793
5129,1869
5130,934
5131,3022
5132,2468
5133,3879
5134,2757
5135,2480
5136,2599
5137,1982
5138,1025
5139,2700
5140,2626
5141,3082
5142,1671
5143,3139
5144,2078
5145,2331
5146,2745
5147,-1
5148,1845
5149,2285
5150,2579
5151,3499
5152,2709
5153,1931
5154,3022
5155,2423
5156,-1
5157,2936
5158,2937
5159,2436
5160,3053
5161,2280
5162,3549
5163,1742
5164,3080
5165,3170
5166,2803
5167,2978
5168,2611
5169,2219
5170,2431
5171,3418
5172,2964
5173,2580
5174,2044
5175,2231
5176,2006
5177,2853
5178,3102
5179,2747
5180,3244
5181,3374
5182,2701
5183,2288
5184,1543
5185,2504
5186,2101
5187,2914
5188,2707
5189,2801
5190,2499
5191,2343
5192,2141
5193,2784
5194,2568
5195,2628
5196,2697
5197,2442
5198,2888
5199,2250
5200,2852
5201,2913
5202,2822
5203,3280
5204,2518
5205,1697
5206,2812
5207,3033
5208,1728
5209,2174
5210,2336
5211,1351
5212,3023
5213,2503
5214,2564
5215,2636
5216,3222
5217,1235
5218,2100
5219,2502
5220,1767
5221,3230
5222,2763
5223,3126
5224,2906
5225,-1
5226,2465
5227,3451
5228,3567
5229,2891
5230,2204
5231,2878
5232,1987
5233,2828
5234,2715
5235,2044
5236,2614
5237,2846
5238,2635
5239,2658
5240,3038
5241,2978
5242,3029
5243,2313
5244,3087
5245,2881
5246,2687
5247,2864
5248,2666
5249,3001
5250,2505
5251,2365
5252,2693
5253,2260
5254,1915
5255,2886
5256,3205
5257,2194
5258,2736
5259,2873
5260,2982
5261,3731
5262,2889
5263,2867
5264,2522
5265,2788
5266,-1
5267,2388
5268,2774
5269,2616
5270,2464
5271,2942
5272,2270
5273,2818
5274,2793
5275,1816
5276,2417
5277,3704
5278,2540
5279,3022
5280,2839
5281,2788
5282,2539
5283,2312
5284,2747
5285,2191
5286,2972
5287,2386
5288,2898
5289,2640
5290,2757
5291,-1
5292,2249
5293,2343
5294,2320
5295,2533
5296,2821
5297,3360
5298,2219
5299,3277
5300,2238
5301,3441
5302,2386
5303,2103
5304,2979
5305,2274
5306,3303
5307,2450
5308,2729
5309,2534
5310,2736
5311,2218
5312,2823
5313,1910
5314,2256
5315,2237
5316,2325
5317,3168
5318,3739
5319,3122
5320,3471
5321,2192
5322,-1
5323,2941
5324,2746
5325,2519
5326,2133
5327,2860
5328,3084
5329,2562
5330,2478
5331,2917
5332,2734
5333,2645
5334,2620
5335,2975
5336,2139
5337,1063
5338,2048
5339,2416
5340,3915
5341,2443
5342,2782
5343,3156
5344,2837
5345,2294
5346,2997
5347,1682
5348,1842
5349,2848
5350,2931
5351,2630
5352,2867
5353,2804
5354,2288
5355,1884
5356,3357
5357,2207
5358,2089
5359,2876
5360,2840
5361,2231
5362,2893
5363,3302
5364,2225
5365,2404
5366,1675
5367,3024
5368,2533
5369,3121
5370,3251
5371,1895
5372,2672
5373,2984
5374,3293
5375,2317
5376,2850
5377,2639
5378,2966
5379,2825
5380,2032
5381,3042
5382,2215
5383,3026
5384,2073
5385,2442
5386,2911
5387,1716
5388,2135
5389,1549
5390,2548
5391,2568
5392,1437
5393,2162
5394,2808
5395,2814
5396,2700
5397,3608
5398,2604
5399,2741
5400,2074
5401,2814
5402,2658
5403,2652
5404,2575
5405,3065
5406,2230
5407,1136
5408,2332
5409,1649
5410,2798
5411,2961
5412,3444
5413,2881
5414,2754
5415,2316
5416,2755
5417,3064
5418,2610
5419,2367
5420,3599
5421,1768
5422,2279
5423,2640
5424,2300
5425,2336
5426,-1
5427,2407
5428,2934
5429,2918
5430,3348
5431,2597
5432,2011
5433,2798
5434,2429
5435,1898
5436,2868
5437,2427
5438,2695
5439,2479
5440,2670
5441,2545
5442,2423
5443,3140
5444,3081
5445,2128
5446,3146
5447,3490
5448,-1
5449,2283
5450,2445
5451,3120
5452,2094
5453,3264
5454,2697
5455,3023
5456,2533
5457,3578
5458,2432
5459,2586
5460,3294
5461,2670
5462,3023
5463,2439
5464,2341
5465,1605
5466,2462
5467,3072
5468,2684
5469,1542
5470,3513
5471,2424
5472,2630
5473,2150
5474,3893
5475,2957
5476,2322
5477,2490
5478,2211
5479,2419
5480,3502
5481,3056
5482,4019
5483,2580
5484,2208
5485,3393
5486,2445
5487,2951
5488,2762
5489,2692
5490,3101
5491,2565
5492,3697
5493,2224
5494,2299
5495,1831
5496,3198
5497,2455
5498,2699
5499,1761
5500,2111
5501,3917
5502,2673
5503,2710
5504,2634
5505,2733
5506,3203
5507,2431
5508,3669
5509,2290
5510,3248
5511,3139
5512,3046
5513,2879
5514,2631
5515,2848
5516,2437
5517,3142
5518,1976
5519,2297
5520,3276
5521,2944
5522,2607
5523,3179
5524,2632
5525,1793
5526,2459
5527,1999
5528,2690
5529,3051
5530,1670
5531,1615
5532,2976
5533,2768
5534,3300
5535,2509
5536,3429
5537,2495
5538,2635
5539,2092
5540,2522
5541,1722
5542,3309
5543,2413
5544,2897
5545,2774
5546,3185
5547,2121
5548,3254
5549,2471
5550,1952
5551,3394
5552,2927
5553,1816
5554,2595
5555,2691
5556,2238
5557,2930
5558,4233
5559,2377
5560,1963
5561,2418
5562,2887
5563,2589
5564,2144
5565,3286
5566,3420
5567,2096
5568,2624
5569,2138
5570,2613
5571,2789
5572,1627
5573,2873
5574,2292
5575,2529
5576,-1
5577,2461
5578,2834
5579,2647
5580,2634
5581,3072
5582,2994
5583,3183
5584,2880
5585,2273
5586,2727
5587,2589
5588,2820
5589,2713
5590,4339
5591,2836
5592,2948
5593,2860
5594,2397
5595,2465
5596,2305
5597,2231
5598,2942
5599,3294
5600,2576
5601,1828
5602,2950
5603,2717
5604,3015
5605,2330
5606,2536
5607,2607
5608,-1
5609,3123
5610,2714
5611,2663
5612,2026
5613,2428
5614,2466
5615,3491
5616,2573
5617,2533
5618,2617
5619,2420
5620,2144
5621,2517
5622,2966
5623,3367
5624,2535
5625,3299
5626,2221
5627,2469
5628,2094
5629,2689
5630,2484
5631,1228
5632,2963
5633,3152
5634,1852
5635,2318
5636,2761
5637,2453
5638,2811
5639,1757
5640,2713
5641,3356
5642,3102
5643,2581
5644,3063
5645,3114
5646,2432
5647,3253
5648,2458
5649,2158
5650,2735
5651,3045
5652,2978
5653,2191
5654,2411
5655,2675
5656,2378
5657,2622
5658,2091
5659,2570
5660,2300
5661,2517
5662,2785
5663,2707
5664,2429
5665,2566
5666,2857
5667,2523
5668,2569
5669,2275
5670,3165
5671,2649
5672,2544
5673,2246
5674,2699
5675,2838
5676,2118
5677,2593
5678,2551
5679,2167
5680,3206
5681,3179
5682,2759
5683,2814
5684,2807
5685,3017
5686,2849
5687,2428
5688,2567
5689,3254
5690,2573
5691,2856
5692,2373
5693,3097
5694,3263
5695,2892
5696,2113
5697,2993
5698,3098
5699,2737
5700,2433
5701,2696
5702,3764
5703,2733
5704,2972
5705,1025
5706,2873
5707,2054
5708,2614
5709,2495
5710,2473
5711,2319
5712,2747
5713,2524
5714,1680
5715,2907
5716,2637
5717,2820
5718,3130
5719,2428
5720,2601
5721,2822
5722,2558
5723,2388
5724,2503
5725,2629
5726,2301
5727,-1
5728,2703
5729,2310
5730,2728
5731,2946
5732,2686
5733,2739
5734,2197
5735,2610
5736,2428
5737,3270
5738,2598
5739,2889
5740,2757
5741,2804
5742,2500
5743,2647
5744,3625
5745,2167
5746,2449
5747,2554
5748,2658
5749,2626
5750,2141
5751,2169
5752,2033
5753,2546
5754,2747
5755,2054
5756,2828
5757,1856
5758,2503
5759,3034
5760,2626
5761,2816
5762,2924
5763,2681
5764,2762
5765,2705
5766,2406
5767,2585
5768,1398
5769,2471
5770,2737
5771,2085
5772,2135
5773,2884
5774,2315
5775,2636
5776,2015
5777,3150
5778,2223
5779,2951
5780,2239
5781,2478
5782,3086
5783,2050
5784,2226
5785,2596
5786,2928
5787,2323
5788,3008
5789,2584
5790,1728
5791,3035
5792,2644
5793,2979
5794,2376
5795,2222
5796,2125
5797,2323
5798,-1
5799,2747
5800,2439
5801,2263
5802,2934
5803,1630
5804,2908
5805,2943
5806,2452
5807,2806
5808,2832
5809,1535
5810,3379
5811,2764
5812,2557
5813,1869
5814,2834
5815,2688
5816,2827
5817,2761
5818,2947
5819,3487
5820,2077
5821,2571
5822,2336
5823,2432
5824,2104
5825,3360
5826,3372
5827,2855
5828,2867
5829,3405
5830,3026
5831,2596
5832,2730
5833,2518
5834,1692
5835,2409
5836,3050
5837,2348
5838,2661
5839,2728
5840,2265
5841,2792
5842,2012
5843,2475
5844,2692
5845,3355
5846,2879
5847,2236
5848,3041
5849,3088
5850,2587
5851,2561
5852,3348
5853,2590
5854,3547
5855,3460
5856,2196
5857,2523
5858,3220
5859,2976
5860,2804
5861,1510
5862,2477
5863,2868
5864,2514
5865,2335
5866,2314
5867,2509
5868,2594
5869,2463
5870,-1
5871,4846
5872,2602
5873,2575
5874,2804
5875,2152
5876,1879
5877,2045
5878,2829
5879,2303
5880,2905
5881,2999
5882,2701
5883,1854
5884,2680
5885,3196
5886,2633
5887,3271
5888,2607
5889,2491
5890,3049
5891,2574
5892,2457
5893,3242
5894,2659
5895,2663
5896,2290
5897,2967
5898,2084
5899,2811
5900,3399
5901,2294
5902,3074
5903,2602
5904,711
5905,2219
5906,2512
5907,2446
5908,3403
5909,2339
5910,1938
5911,2149
5912,2263
5913,2532
5914,3090
5915,3176
5916,2614
5917,2559
5918,3025
5919,2753
5920,1219
5921,-1
5922,3056
5923,4056
5924,-1
5925,2101
5926,2806
5927,1440
5928,2605
5929,2450
5930,2529
5931,2623
5932,3404
5933,2575
5934,3693
5935,2472
5936,2551
5937,3247
5938,2509
5939,2411
5940,2383
5941,2426
5942,2538
5943,2963
5944,3344
5945,3105
5946,2526
5947,3174
5948,2769
5949,2042
5950,2718
5951,3017
5952,2410
5953,2474
5954,2865
5955,3546
5956,2778
5957,2821
5958,2350
5959,2600
5960,2564
5961,2536
5962,2658
5963,2440
5964,3049
5965,2811
5966,1722
5967,2646
5968,2653
5969,2569
5970,2367
5971,2629
5972,2961
5973,2356
5974,2990
5975,2247
5976,2235
5977,1805
5978,2068
5979,1845
5980,2165
5981,1857
5982,2707
5983,2703
5984,3191
5985,2684
5986,2942
5987,2725
5988,3101
5989,2795
5990,2606
5991,2716
5992,2927
5993,2127
5994,3184
5995,2315
5996,3355
5997,2984
5998,2428
5999,2972
6000,2316
6001,2618
6002,2717
6003,2608
6004,2052
6005,2153
6006,-1
6007,2985
6008,2416
6009,2813
6010,2177
6011,2966
6012,2866
6013,2549
6014,3020
6015,2792
6016,2906
6017,3299
6018,2288
6019,3282
6020,3015
6021,2623
6022,1982
6023,3373
6024,2545
6025,2731
6026,2719
6027,3173
6028,2668
6029,2725
6030,3099
6031,2381
6032,2562
6033,2046
6034,2276
6035,2455
6036,2366
6037,2843
6038,2156
6039,2683
6040,2593
6041,2830
6042,-1
6043,2295
6044,2781
6045,3076
6046,2251
6047,2875
6048,2912
6049,2469
6050,2906
6051,3001
6052,2363
6053,2602
6054,2844
6055,2774
6056,2731
6057,2612
6058,1608
6059,2553
6060,-1
6061,1975
6062,2551
6063,2777
6064,2459
6065,3375
6066,3242
6067,2602
6068,2653
6069,2976
6070,2473
6071,2663
6072,2655
6073,2306
6074,1759
6075,2892
6076,2768
6077,2726
6078,2827
6079,2535
6080,2701
6081,2247
6082,2971
6083,2253
6084,2966
6085,2970
6086,2722
6087,2127
6088,2415
6089,2739
6090,1890
6091,2501
6092,3672
6093,2944
6094,1519
6095,2904
6096,2652
6097,2189
6098,2753
6099,2952
6100,1730
6101,2562
6102,2357
6103,1935
6104,2506
6105,2095
6106,2471
6107,2884
6108,2431
6109,2399
6110,2875
6111,2659
6112,2564
6113,3140
6114,2729
6115,2184
6116,2640
6117,2702
6118,2433
6119,2418
6120,2765
6121,-1
6122,2546
6123,2521
6124,2557
6125,2550
6126,2925
6127,2770
6128,2817
6129,2163
6130,3371
6131,2482
6132,2796
6133,2704
6134,2997
6135,2324
6136,2175
6137,2311
6138,2876
6139,2333
6140,2241
6141,2494
6142,2435
6143,2057
6144,2596
6145,2862
6146,2549
6147,2695
6148,2665
6149,2352
6150,2641
6151,2745
6152,3123
6153,2508
6154,2424
6155,2439
6156,2647
6157,2291
6158,2154
6159,2402
6160,2630
6161,2094
6162,2922
6163,2563
6164,2724
6165,2539
6166,2428
6167,2437
6168,2126
6169,2860
6170,2228
6171,1861
6172,2277
6173,2622
6174,1618
6175,2665
6176,2048
6177,1939
6178,2831
6179,3174
6180,3517
6181,2667
6182,3574
6183,2854
6184,2427
6185,3269
6186,3046
6187,2842
6188,3263
6189,2000
6190,2503
6191,2379
6192,2993
6193,3134
6194,2142
6195,2627
6196,2322
6197,2868
6198,3477
6199,2594
6200,2570
6201,3014
6202,2197
6203,2611
6204,2876
6205,2982
6206,2263
6207,2786
6208,2667
6209,1949
6210,3148
6211,2963
6212,2790
6213,2763
6214,1475
6215,3134
6216,2436
6217,2530
6218,1888
6219,2876
6220,1716
6221,2341
6222,2799
6223,2392
6224,2705
6225,3013
6226,2211
6227,3139
6228,2158
6229,2758
6230,2577
6231,2752
6232,3003
6233,2468
6234,2208
6235,2335
6236,2098
6237,2722
6238,2336
6239,2146
6240,1737
6241,2164
6242,2706
6243,2831
6244,2034
6245,2447
6246,2666
6247,2318
6248,2468
6249,2826
6250,1053
6251,3622
6252,2928
6253,3710
6254,2999
6255,2622
6256,2594
6257,2465
6258,3749
6259,2679
6260,2921
6261,3780
6262,3225
6263,2488
6264,2751
6265,2414
6266,2759
6267,2289
6268,2331
6269,2720
6270,2560
6271,2983
6272,2539
6273,2680
6274,2781
6275,2601
6276,2746
6277,3118
6278,1590
6279,2567
6280,2710
6281,2783
6282,2501
6283,2415
6284,3305
6285,2949
6286,2669
6287,3365
6288,2531
6289,2142
6290,2935
6291,2343
6292,2352
6293,2618
6294,-1
6295,2957
6296,2329
6297,3000
6298,2417
6299,3103
6300,3075
6301,2573
6302,2136
6303,2827
6304,2531
6305,3207
6306,2986
6307,3108
6308,2188
6309,-1
6310,2632
6311,2158
6312,2856
6313,2915
6314,1856
6315,3086
6316,1888
6317,2995
6318,2423
6319,2933
6320,2945
6321,2367
6322,2453
6323,2270
6324,3172
6325,1792
6326,3115
6327,4152
6328,2800
6329,2020
6330,2506
6331,2940
6332,1618
6333,-1
6334,2608
6335,2045
6336,1876
6337,2971
6338,2862
6339,2621
6340,2458
6341,2904
6342,1648
6343,2659
6344,3158
6345,2388
6346,2096
6347,2187
6348,2758
6349,2558
6350,1711
6351,3389
6352,1912
6353,2416
6354,2441
6355,3137
6356,2250
6357,2900
6358,2702
6359,2603
6360,2275
6361,2818
6362,2527
6363,2604
6364,2678
6365,2581
6366,2679
6367,-1
6368,2182
6369,2983
6370,2430
6371,2461
6372,2261
6373,2480
6374,2772
6375,3437
6376,2438
6377,2103
6378,3292
6379,2230
6380,2579
6381,3156
6382,2410
6383,2859
6384,2594
6385,3291
6386,2215
6387,2154
6388,3320
6389,2184
6390,2531
6391,3401
6392,2720
6393,3319
6394,3123
6395,2299
6396,2959
6397,2928
6398,2949
6399,2256
6400,3673
6401,3250
6402,2495
6403,2852
6404,2469
6405,2547
6406,2593
6407,2027
6408,3320
6409,1297
6410,2161
6411,2685
6412,2909
6413,3594
6414,2320
6415,2888
6416,2522
6417,1873
6418,2702
6419,2205
6420,2642
6421,2762
6422,3266
6423,-1
6424,3256
6425,2792
6426,2374
6427,2559
6428,2876
6429,1635
6430,2058
6431,2019
6432,3651
6433,-1
6434,2535
6435,2358
6436,-1
6437,2330
6438,2590
6439,2645
6440,2891
6441,2579
6442,2500
6443,3456
6444,2959
6445,1702
6446,2783
6447,2297
6448,3436
6449,2554
6450,2623
6451,2513
6452,2515
6453,1840
6454,2470
6455,3150
6456,2866
6457,2785
6458,3112
6459,2282
6460,3218
6461,2240
6462,2505
6463,3107
6464,2343
6465,2284
6466,2577
6467,2657
6468,2652
6469,3000
6470,-1
6471,2206
6472,2295
6473,3005
6474,2655
6475,2889
6476,1963
6477,2935
6478,2975
6479,3125
6480,2947
6481,2597
6482,3319
6483,2935
6484,2248
6485,2455
6486,2776
6487,2393
6488,2864
6489,2967
6490,2445
6491,2254
6492,2834
6493,3695
6494,2520
6495,2882
6496,2576
6497,2288
6498,3145
6499,3551
6500,1312
6501,3463
6502,2050
6503,2292
6504,2568
6505,2531
6506,2370
6507,2557
6508,3237
6509,2927
6510,1613
6511,2602
6512,2639
6513,3376
6514,2833
6515,3316
6516,-1
6517,3021
6518,2131
6519,2441
6520,2550
6521,2955
6522,2547
6523,2506
6524,-1
6525,2608
6526,2330
6527,2699
6528,2465
6529,1712
6530,2355
6531,3157
6532,2686
6533,2970
6534,2902
6535,2496
6536,2780
6537,2366
6538,2586
6539,2800
6540,2113
6541,2727
6542,2739
6543,1845
6544,4445
6545,2676
6546,2140
6547,2473
6548,2614
6549,2684
6550,2928
6551,2794
6552,3558
6553,2288
6554,2406
6555,2507
6556,3000
6557,2772
6558,2399
6559,2282
6560,3203
6561,2984
6562,2904
6563,2898
6564,2006
6565,2502
6566,2384
6567,2922
6568,1873
6569,2519
6570,3389
6571,2797
6572,3426
6573,2747
6574,2368
6575,1861
6576,2204
6577,2666
6578,2633
6579,3016
6580,2456
6581,3115
6582,3874
6583,3891
6584,2404
6585,1985
6586,2074
6587,2282
6588,2611
6589,1676
6590,2619
6591,2609
6592,2364
6593,2825
6594,1945
6595,2709
6596,2027
6597,2810
6598,2075
6599,3858
6600,2809
6601,2466
6602,1818
6603,2371
6604,1740
6605,2053
6606,3050
6607,3195
6608,2577
6609,2573
6610,2957
6611,2006
6612,2075
6613,2897
6614,3469
6615,3184
6616,2654
6617,3475
6618,2962
6619,2924
6620,2506
6621,2136
6622,3663
6623,2275
6624,3081
6625,3141
6626,2635
6627,2447
6628,2817
6629,2514
6630,2731
6631,2016
6632,2469
6633,2900
6634,2341
6635,2852
6636,2674
6637,2535
6638,1920
6639,-1
6640,2362
6641,-1
6642,3079
6643,2807
6644,2109
6645,2199
6646,2326
6647,2329
6648,3368
6649,3462
6650,831
6651,3030
6652,3709
6653,2276
6654,3541
6655,2704
6656,1136
6657,2767
6658,634
6659,3205
6660,3372
6661,3612
6662,2530
6663,2272
6664,2875
6665,2394
6666,2716
6667,2698
6668,3412
6669,3621
6670,2626
6671,2811
6672,2440
6673,2728
6674,2480
6675,2797
6676,2521
6677,3220
6678,3130
6679,2959
6680,2336
6681,2961
6682,3197
6683,2832
6684,2559
6685,2280
6686,2551
6687,-1
6688,2451
6689,3172
6690,2962
6691,3009
6692,2501
6693,2252
6694,2702
6695,1921
6696,3327
6697,2531
6698,2310
6699,2552
6700,2584
6701,2638
6702,2997
6703,2855
6704,2144
6705,2094
6706,2910
6707,2394
6708,2466
6709,2575
6710,2320
6711,1708
6712,2213
6713,3020
6714,2581
6715,2540
6716,2440
6717,-1
6718,2664
6719,1356
6720,1615
6721,2688
6722,3662
6723,2577
6724,2001
6725,-1
6726,2092
6727,2655
6728,2230
6729,3163
6730,3043
6731,2552
6732,2270
6733,2281
6734,3116
6735,3084
6736,2544
6737,2451
6738,-1
6739,2221
6740,2782
6741,3348
6742,2327
6743,2936
6744,2899
6745,3170
6746,2541
6747,2531
6748,3000
6749,2826
6750,2664
6751,2700
6752,2723
6753,3222
6754,2127
6755,2704
6756,2222
6757,2517
6758,2813
6759,2641
6760,1954
6761,2459
6762,2539
6763,3334
6764,3303
6765,2626
6766,2490
6767,2259
6768,2395
6769,3168
6770,2782
6771,2821
6772,2258
6773,2896
6774,2711
6775,2456
6776,2997
6777,2201
6778,2164
6779,3279
6780,2845
6781,3016
6782,2662
6783,2921
6784,3045
6785,2999
6786,2333
6787,3162
6788,2323
6789,2895
6790,2155
6791,2430
6792,2663
6793,2606
6794,2545
6795,2813
6796,2467
6797,2673
6798,2940
6799,2028
6800,2511
6801,2962
6802,2138
6803,3175
6804,1997
6805,2843
6806,2926
6807,2452
6808,2520
6809,2400
6810,1922
6811,2394
6812,2536
6813,2837
6814,2339
6815,2465
6816,2803
6817,2213
6818,2092
6819,2809
6820,3055
6821,3126
6822,2178
6823,3074
6824,2650
6825,2810
6826,3034
6827,2680
6828,1860
6829,2656
6830,3062
6831,1654
6832,2762
6833,3131
6834,2886
6835,2168
6836,3957
6837,2643
6838,2324
6839,1747
6840,2055
6841,3029
6842,2245
6843,2738
6844,3092
6845,2343
6846,2284
6847,2631
6848,2862
6849,2705
6850,3110
6851,2273
6852,2604
6853,2446
6854,2515
6855,2745
6856,2864
6857,2767
6858,2747
6859,2895
6860,1568
6861,2169
6862,2550
6863,2702
6864,2313
6865,2352
6866,2091
6867,2962
6868,1874
6869,2538
6870,2511
6871,2762
6872,3127
6873,3411
6874,3058
6875,1594
6876,2566
6877,3373
6878,2180
6879,2457
6880,2374
6881,2708
6882,2717
6883,2474
6884,2876
6885,3401
6886,3632
6887,-1
6888,2939
6889,2138
6890,2573
6891,2859
6892,2143
6893,2735
6894,2447
6895,2808
6896,2700
6897,2403
6898,2560
6899,3199
6900,1754
6901,2473
6902,2966
6903,3065
6904,2713
6905,2797
6906,2523
6907,2215
6908,2375
6909,3156
6910,3087
6911,2301
6912,2637
6913,2337
6914,2520
6915,2713
6916,2572
6917,2610
6918,2371
6919,3462
6920,2385
6921,2033
6922,2436
6923,2681
6924,2567
6925,2245
6926,2207
6927,2007
6928,2112
6929,3227
6930,1475
6931,2964
6932,2965
6933,2292
6934,2506
6935,756
6936,2904
6937,2689
6938,2970
6939,2177
6940,3208
6941,2260
6942,2756
6943,2718
6944,2824
6945,2146
6946,2857
6947,2700
6948,1396
6949,1983
6950,3145
6951,2502
6952,2489
6953,3480
6954,2785
6955,2306
6956,1853
6957,2613
6958,3538
6959,2268
6960,2501
6961,3137
6962,3443
6963,2406
6964,1849
6965,2359
6966,2786
6967,2019
6968,1986
6969,2255
6970,3103
6971,2789
6972,2635
6973,2262
6974,2660
6975,3132
6976,3039
6977,1882
6978,2751
6979,2787
6980,3668
6981,2647
6982,2727
6983,3078
6984,1961
6985,2815
6986,2683
6987,2664
6988,2984
6989,3640
6990,2465
6991,2284
6992,2760
6993,2096
6994,3028
6995,3038
6996,2915
6997,2673
6998,2249
6999,2772
7000,2475
7001,2828
7002,2758
7003,2208
7004,2720
7005,1869
7006,3126
7007,2864
7008,-1
7009,2555
7010,2406
7011,2380
7012,2685
7013,2499
7014,2005
7015,2202
7016,2423
7017,3013
7018,2921
7019,3277
7020,-1
7021,2942
7022,2657
7023,2913
7024,2507
7025,2445
7026,3061
7027,3272
7028,2125
7029,2607
7030,2603
7031,1761
7032,2684
7033,2787
7034,3089
7035,2357
7036,3204
7037,2812
7038,2696
7039,3205
7040,2265
7041,3100
7042,2323
7043,2471
7044,2301
7045,2586
7046,2985
7047,2974
7048,1838
7049,1969
7050,2760
7051,2850
7052,2490
7053,1863
7054,3295
7055,2712
7056,2720
7057,2315
7058,2316
7059,2539
7060,2509
7061,2686
7062,2102
7063,3661
7064,2950
7065,-1
7066,2616
7067,2793
7068,2510
7069,3435
7070,2815
7071,2782
7072,2437
7073,2488
7074,2974
7075,2313
7076,2302
7077,2801
7078,2601
7079,3107
7080,2300
7081,1839
7082,2287
7083,2782
7084,2755
7085,2129
7086,1785
7087,2161
7088,2491
7089,3044
7090,2337
7091,2880
7092,2719
7093,2445
7094,2504
7095,3403
7096,3353
7097,2396
7098,2307
7099,2323
7100,2489
7101,2615
7102,2590
7103,2790
7104,2591
7105,3151
7106,2347
7107,2460
7108,2619
7109,2758
7110,2693
7111,2076
