node,distance
2500,2636
2501,2182
2502,2205
2503,2594
2504,2483
2505,2513
2506,2621
2507,1788
2508,2085
2509,2301
2510,1994
2511,3079
2512,1688
2513,2938
2514,2389
2515,2372
2516,1542
2517,2519
2518,1791
2519,1797
2520,1698
2521,2436
2522,2175
2523,2219
2524,2279
2525,2117
2526,2338
2527,1680
2528,2480
2529,1127
2530,2082
2531,2379
2532,2025
2533,2669
2534,1993
2535,2334
2536,2377
2537,2531
2538,1871
2539,2096
2540,2125
2541,2429
2542,2044
2543,2495
2544,1201
2545,1520
2546,2351
2547,1424
2548,1842
2549,1761
2550,2451
2551,1981
2552,2532
2553,2966
2554,2347
2555,1969
2556,2316
2557,2971
2558,2884
2559,2260
2560,-1
2561,2035
2562,1887
2563,2136
2564,2617
2565,2561
2566,2678
2567,2560
2568,2417
2569,2137
2570,1755
2571,2868
2572,2420
2573,2249
2574,2256
2575,1665
2576,3177
2577,2567
2578,1385
2579,2528
2580,2559
2581,2497
2582,2216
2583,2569
2584,2371
2585,2622
2586,2713
2587,3027
2588,2294
2589,2517
2590,2028
2591,1327
2592,2343
2593,2808
2594,2344
2595,2020
2596,1970
2597,1249
2598,2530
2599,2389
2600,2292
2601,2300
2602,2407
2603,1535
2604,2759
2605,1157
2606,2271
2607,2328
2608,2064
2609,2620
2610,2144
2611,3587
2612,2181
2613,2177
2614,3434
2615,1811
2616,1825
2617,1360
2618,1885
2619,2103
2620,2775
2621,2242
2622,2273
2623,1923
2624,2064
2625,2485
2626,2559
2627,2175
2628,2865
2629,2837
2630,1838
2631,2159
2632,896
2633,1932
2634,2353
2635,1318
2636,1758
2637,2170
2638,2355
2639,2644
2640,2481
2641,2672
2642,1996
2643,2504
2644,1989
2645,2516
2646,1998
2647,2602
2648,2341
2649,2546
2650,1829
2651,2847
2652,1786
2653,2213
2654,1973
2655,1475
2656,2201
2657,2545
2658,1598
2659,1545
2660,2851
2661,2524
2662,2372
2663,2217
2664,2359
2665,1309
2666,2779
2667,2077
2668,1587
2669,2513
2670,2180
2671,2187
2672,-1
2673,3322
2674,2344
2675,2936
2676,2545
2677,1680
2678,1914
2679,-1
2680,1942
2681,1531
2682,2072
2683,2420
2684,2214
2685,2268
2686,1864
2687,2558
2688,2449
2689,2653
2690,2013
2691,2017
2692,1777
2693,1949
2694,2915
2695,2260
2696,1927
2697,2453
2698,2524
2699,2660
2700,2428
2701,2776
2702,2859
2703,2419
2704,1775
2705,2447
2706,2607
2707,2632
2708,1578
2709,2857
2710,2563
2711,1958
2712,2055
2713,2428
2714,2469
2715,2638
2716,1653
2717,2146
2718,1951
2719,3074
2720,2954
2721,2705
2722,1963
2723,2617
2724,2529
2725,2191
2726,2452
2727,1230
2728,2127
2729,2193
2730,1906
2731,-1
2732,2331
2733,2054
2734,3249
2735,1969
2736,3201
2737,2542
2738,257
2739,2801
2740,3343
2741,2212
2742,1849
2743,2168
2744,2119
2745,2224
2746,2641
2747,3370
2748,1555
2749,2182
2750,2385
2751,2378
2752,3090
2753,2380
2754,2197
2755,2028
2756,2928
2757,1710
2758,2679
2759,1783
2760,1867
2761,2040
2762,2153
2763,2028
2764,1901
2765,2009
2766,2073
2767,2716
2768,1656
2769,3471
2770,1438
2771,2303
2772,2717
2773,2486
2774,2739
2775,2446
2776,1967
2777,2327
2778,1844
2779,2476
2780,1846
2781,1844
2782,1744
2783,2311
2784,1712
2785,630
2786,2478
2787,3247
2788,2158
2789,2643
2790,2241
2791,1628
2792,2291
2793,2152
2794,2573
2795,2449
2796,1773
2797,2319
2798,3227
2799,3911
2800,1594
2801,2081
2802,2108
2803,1457
2804,2168
2805,2773
2806,2716
2807,2097
2808,2727
2809,2275
2810,966
2811,2272
2812,2560
2813,2743
2814,1773
2815,2639
2816,2239
2817,2195
2818,2421
2819,1928
2820,2251
2821,2258
2822,2819
2823,2093
2824,2106
2825,1867
2826,2075
2827,2186
2828,1912
2829,2321
2830,1795
2831,1541
2832,1668
2833,2777
2834,1979
2835,2315
2836,1960
2837,2119
2838,2544
2839,2178
2840,2743
2841,2549
2842,3101
2843,2197
2844,2213
2845,2395
2846,1745
2847,2687
2848,2349
2849,2473
2850,2235
2851,2675
2852,2527
2853,1981
2854,2431
2855,2848
2856,1171
2857,2277
2858,2398
2859,1560
2860,1780
2861,2482
2862,2596
2863,1566
2864,2515
2865,1591
2866,1985
2867,2462
2868,2920
2869,2452
2870,2070
2871,2610
2872,2050
2873,2289
2874,2689
2875,2424
2876,2726
2877,2914
2878,2850
2879,2451
2880,2601
2881,1691
2882,2283
2883,1656
2884,2128
2885,2345
2886,1488
2887,2226
2888,2145
2889,2620
2890,2286
2891,2472
2892,2050
2893,1802
2894,2322
2895,2381
2896,1627
2897,1932
2898,1471
2899,2255
2900,1895
2901,1910
2902,2700
2903,2010
2904,1774
2905,1828
2906,2159
2907,1631
2908,2623
2909,-1
2910,1877
2911,1994
2912,2305
2913,2192
2914,1771
2915,2488
2916,2037
2917,2755
2918,2003
2919,1718
2920,2051
2921,2107
2922,2093
2923,2144
2924,2668
2925,1919
2926,1980
2927,2685
2928,2171
2929,2140
2930,2887
2931,2038
2932,2704
2933,2568
2934,2994
2935,2293
2936,1488
2937,2119
2938,1915
2939,2238
2940,2219
2941,2126
2942,2242
2943,2690
2944,2171
2945,2079
2946,2186
2947,2021
2948,2055
2949,1865
2950,1904
2951,2580
2952,2988
2953,2680
2954,-1
2955,1510
2956,2469
2957,2226
2958,1853
2959,1484
2960,-1
2961,2103
2962,1782
2963,2379
2964,2124
2965,2258
2966,1825
2967,2560
2968,2351
2969,1815
2970,2237
2971,2387
2972,1780
2973,2962
2974,2268
2975,-1
2976,2824
2977,1987
2978,2756
2979,3265
2980,2559
2981,2119
2982,2083
2983,2476
2984,2408
2985,2582
2986,2246
2987,2247
2988,2622
2989,2442
2990,2156
2991,1894
2992,2449
2993,2684
2994,2420
2995,1955
2996,2378
2997,2277
2998,2226
2999,2517
3000,1721
3001,1753
3002,2349
3003,2062
3004,2165
3005,2451
3006,2246
3007,2490
3008,2940
3009,2220
3010,1566
3011,2566
3012,2436
3013,2253
3014,1976
3015,2305
3016,2598
3017,3276
3018,1470
3019,2088
3020,2692
3021,2337
3022,2244
3023,2887
3024,2282
3025,2049
3026,3038
3027,2503
3028,3666
3029,1846
3030,1849
3031,2258
3032,2295
3033,2232
3034,1997
3035,-1
3036,1484
3037,2326
3038,2399
3039,1976
3040,2148
3041,3035
3042,2151
3043,2488
3044,2237
3045,1857
3046,2321
3047,-1
3048,1864
3049,2373
3050,2561
3051,2858
3052,1530
3053,1213
3054,2224
3055,2055
3056,2522
3057,3197
3058,1945
3059,3243
3060,2723
3061,1855
3062,1361
3063,2608
3064,1646
3065,2384
3066,2005
3067,1611
3068,2233
3069,2388
3070,1064
3071,2742
3072,1455
3073,3255
3074,2441
3075,2057
3076,2241
3077,2589
3078,1391
3079,2858
3080,1830
3081,2101
3082,2569
3083,2418
3084,2021
3085,1588
3086,1263
3087,1844
3088,1429
3089,1992
3090,2062
3091,2320
3092,2177
3093,1801
3094,1824
3095,1892
3096,2248
3097,1842
3098,2050
3099,2851
3100,1961
3101,1946
3102,-1
3103,2869
3104,2027
3105,2509
3106,2643
3107,2232
3108,2091
3109,2115
3110,1782
3111,3399
3112,2608
3113,1919
3114,1849
3115,2589
3116,1835
3117,2515
3118,2673
3119,3182
3120,2412
3121,-1
3122,2676
3123,1582
3124,1936
3125,1312
3126,2381
3127,1545
3128,2214
3129,1964
3130,3260
3131,1732
3132,2230
3133,2594
3134,2507
3135,2567
3136,2145
3137,1990
3138,1929
3139,2807
3140,-1
3141,2180
3142,2444
3143,2423
3144,1231
3145,2993
3146,2982
3147,1324
3148,3500
3149,2340
3150,1991
3151,2141
3152,2331
3153,2588
3154,2365
3155,1601
3156,2860
3157,1830
3158,1796
3159,2565
3160,1266
3161,3058
3162,1936
3163,2398
3164,2189
3165,2299
3166,1786
3167,3332
3168,1805
3169,1749
3170,2198
3171,2452
3172,1762
3173,2103
3174,2719
3175,1951
3176,2349
3177,3280
3178,1281
3179,1589
3180,2394
3181,2051
3182,1864
3183,3038
3184,2484
3185,2474
3186,2734
3187,3208
3188,1998
3189,2209
3190,2028
3191,2094
3192,2411
3193,2501
3194,2292
3195,2257
3196,3087
3197,1677
3198,2116
3199,2120
3200,2779
3201,2376
3202,1738
3203,2846
3204,2385
3205,1329
3206,2754
3207,2658
3208,2479
3209,2317
3210,1160
3211,2038
3212,2980
3213,2436
3214,2776
3215,2698
3216,-1
3217,2348
3218,2440
3219,2022
3220,2288
3221,2742
3222,1953
3223,2703
3224,-1
3225,2311
3226,2480
3227,2067
3228,2388
3229,2838
3230,2134
3231,2525
3232,2335
3233,2416
3234,2359
3235,2282
3236,2771
3237,2317
3238,3360
3239,-1
3240,2727
3241,2375
3242,2057
3243,2544
3244,1977
3245,2475
3246,3121
3247,1389
3248,2320
3249,2475
3250,1280
3251,1791
3252,2540
3253,1727
3254,2195
3255,2797
3256,2994
3257,2390
3258,1985
3259,2737
3260,2290
3261,2523
3262,2220
3263,2104
3264,1706
3265,1491
3266,1992
3267,3679
3268,2411
3269,2076
3270,2028
3271,1668
3272,2194
3273,2920
3274,2463
3275,1880
3276,2302
3277,1673
3278,-1
3279,879
3280,2000
3281,2174
3282,2659
3283,2582
3284,2488
3285,2288
3286,2316
3287,2452
3288,2363
3289,2444
3290,2548
3291,1811
3292,2202
3293,2387
3294,2312
3295,2665
3296,2431
3297,1555
3298,-1
3299,1673
3300,2880
3301,1521
3302,2868
3303,1443
3304,2748
3305,1971
3306,2261
3307,2553
3308,1605
3309,2931
3310,2541
3311,1568
3312,1566
3313,2105
3314,1902
3315,2116
3316,2324
3317,2072
3318,2668
3319,1862
3320,-1
3321,2032
3322,1514
3323,2110
3324,1429
3325,2804
3326,2366
3327,2360
3328,2139
3329,-1
3330,2070
3331,2602
3332,2846
3333,2268
3334,2497
3335,1741
3336,3520
3337,2623
3338,2676
3339,2669
3340,2379
3341,1997
3342,1551
3343,1866
3344,2335
3345,-1
3346,1738
3347,1972
3348,1807
3349,2622
3350,2380
3351,1817
3352,2176
3353,2349
3354,2516
3355,2539
3356,1822
3357,2628
3358,3112
3359,2237
3360,2180
3361,2217
3362,2408
3363,2515
3364,2335
3365,-1
3366,-1
3367,2426
3368,2704
3369,2321
3370,2109
3371,2029
3372,2620
3373,2293
3374,2727
3375,2764
3376,2214
3377,2029
3378,2377
3379,2842
3380,2245
3381,2042
3382,2009
3383,2301
3384,1513
3385,2664
3386,2251
3387,2230
3388,2584
3389,2024
3390,2492
3391,2012
3392,2561
3393,2294
3394,2083
3395,1602
3396,1493
3397,1846
3398,2254
3399,2201
3400,2433
3401,1844
3402,2825
3403,1539
3404,2597
3405,3226
3406,2865
3407,3180
3408,1669
3409,2635
3410,1710
3411,1993
3412,1938
3413,1917
3414,1259
3415,2166
3416,1759
3417,1650
3418,2078
3419,1992
3420,1907
3421,1936
3422,1909
3423,3143
3424,1941
3425,2493
3426,1934
3427,2381
3428,1909
3429,2111
3430,2109
3431,1625
3432,2147
3433,2374
3434,2910
3435,3330
3436,1609
3437,2327
3438,1728
3439,1809
3440,1794
3441,2131
3442,1924
3443,2364
3444,2163
3445,2015
3446,2835
3447,523
3448,1783
3449,2581
3450,2260
3451,2670
3452,-1
3453,1475
3454,1692
3455,2236
3456,1826
3457,2154
3458,1765
3459,2449
3460,1987
3461,2454
3462,2181
3463,1998
3464,1975
3465,1900
3466,1978
3467,2414
3468,2687
3469,2098
3470,1738
3471,2294
3472,2459
3473,2642
3474,1743
3475,1993
3476,1872
3477,2448
3478,2553
3479,1979
3480,2163
3481,2287
3482,2358
3483,2432
3484,2714
3485,2297
3486,3239
3487,1659
3488,2290
3489,2921
3490,2630
3491,3012
3492,3004
3493,3367
3494,2352
3495,2876
3496,1977
3497,2352
3498,2477
3499,2208
3500,2680
3501,1876
3502,2999
3503,2539
3504,2314
3505,2217
3506,3362
3507,2735
3508,-1
3509,2634
3510,1680
3511,2285
3512,2326
3513,1758
3514,2582
3515,2448
3516,2557
3517,1989
3518,3202
3519,2127
3520,2412
3521,1878
3522,2716
3523,2550
3524,2193
3525,2389
3526,1652
3527,2809
3528,2431
3529,2727
3530,3495
3531,2213
3532,2218
3533,2258
3534,1756
3535,2100
3536,2140
3537,1812
3538,1913
3539,1818
3540,2056
3541,2842
3542,1333
3543,2713
3544,2023
3545,3164
3546,-1
3547,2194
3548,1881
3549,2532
3550,1869
3551,2206
3552,2152
3553,2409
3554,2016
3555,1807
3556,1971
3557,1598
3558,2370
3559,2834
3560,1749
3561,3180
3562,2447
3563,2091
3564,1987
3565,2467
3566,3760
3567,1993
3568,2485
3569,2627
3570,2167
3571,2470
3572,2356
3573,2608
3574,2228
3575,-1
3576,2242
3577,2435
3578,2861
3579,2408
3580,731
3581,1512
3582,1856
3583,1449
3584,1941
3585,2477
3586,2106
3587,2247
3588,2892
3589,1538
3590,2732
3591,2153
3592,1925
3593,2006
3594,1397
3595,2032
3596,2175
3597,2080
3598,2035
3599,2667
3600,2281
3601,2060
3602,1768
3603,2227
3604,1748
3605,1491
3606,1845
3607,2914
3608,2134
3609,1609
3610,1501
3611,1786
3612,2449
3613,2427
3614,2098
3615,3093
3616,1766
3617,2475
3618,2065
3619,2689
3620,1686
3621,2847
3622,2143
3623,2311
3624,1912
3625,1516
3626,2993
3627,1815
3628,2206
3629,1841
3630,2575
3631,2295
3632,2092
3633,2227
3634,2662
3635,2258
3636,1866
3637,1905
3638,2303
3639,2452
3640,1113
3641,1844
3642,2502
3643,2270
3644,2501
3645,2229
3646,-1
3647,2720
3648,2119
3649,2154
3650,2609
3651,2507
3652,1830
3653,2355
3654,1411
3655,2726
3656,2324
3657,2081
3658,1933
3659,2082
3660,2571
3661,1795
3662,2191
3663,2067
3664,2027
3665,2636
3666,-1
3667,2586
3668,1685
3669,2296
3670,1955
3671,2869
3672,1964
3673,2432
3674,2026
3675,2382
3676,2431
3677,1850
3678,2312
3679,1865
3680,2632
3681,2600
3682,2383
3683,1883
3684,2320
3685,2498
3686,1553
3687,2169
3688,2813
3689,2162
3690,2634
3691,2487
3692,2748
3693,2967
3694,2480
3695,2148
3696,3037
3697,2621
3698,3054
3699,2544
3700,3086
3701,-1
3702,-1
3703,2679
3704,2197
3705,1900
3706,1914
3707,2315
3708,-1
3709,2034
3710,2788
3711,1840
3712,1828
3713,2587
3714,2643
3715,1307
3716,1388
3717,1761
3718,-1
3719,2147
3720,1659
3721,2398
3722,2619
3723,2490
3724,2569
3725,2119
3726,2324
3727,2482
3728,2354
3729,2591
3730,2500
3731,2862
3732,2231
3733,2923
3734,2414
3735,2507
3736,2221
3737,2136
3738,3107
3739,1477
3740,1397
3741,1804
3742,2269
3743,2941
3744,2450
3745,3167
3746,1913
3747,2767
3748,1987
3749,2689
3750,1522
3751,1810
3752,1589
3753,2084
3754,1845
3755,2495
3756,2459
3757,2367
3758,2190
3759,2905
3760,1896
3761,2177
3762,2571
3763,1854
3764,2585
3765,2842
3766,1932
3767,2740
3768,2755
3769,2724
3770,1652
3771,2051
3772,1953
3773,2325
3774,1820
3775,2453
3776,-1
3777,3587
3778,2906
3779,1944
3780,3023
3781,2252
3782,1987
3783,2782
3784,2559
3785,1275
3786,2826
3787,2066
3788,2293
3789,2516
3790,1424
3791,2452
3792,2486
3793,2886
3794,2442
3795,2478
3796,2340
3797,2622
3798,1792
3799,1756
3800,1812
3801,3862
3802,2723
3803,2378
3804,2604
3805,3067
3806,2147
3807,1382
3808,1230
3809,2507
3810,1793
3811,2632
3812,2388
3813,2096
3814,2426
3815,2620
3816,2224
3817,2737
3818,2582
3819,1735
3820,2707
3821,2041
3822,1654
3823,2135
3824,2485
3825,2276
3826,2892
3827,1415
3828,3217
3829,2189
3830,2611
3831,2596
3832,1999
3833,2140
3834,1909
3835,2960
3836,2080
3837,2614
3838,2289
3839,2503
3840,1686
3841,2975
3842,1595
3843,1852
3844,1883
3845,1945
3846,2439
3847,1558
3848,2147
3849,1387
3850,2835
3851,1901
3852,2558
3853,-1
3854,1748
3855,1574
3856,2864
3857,2208
3858,2871
3859,1763
3860,2053
3861,2415
3862,2567
3863,3044
3864,1516
3865,2337
3866,3113
3867,2476
3868,2043
3869,2516
3870,1872
3871,1875
3872,1970
3873,3547
3874,2512
3875,2076
3876,2614
3877,1963
3878,1764
3879,3412
3880,1822
3881,2500
3882,2522
3883,2093
3884,2179
3885,1882
3886,2455
3887,1773
3888,2135
3889,2097
3890,1978
3891,2081
3892,2399
3893,2636
3894,2439
3895,2496
3896,2782
3897,2233
3898,3139
3899,2384
3900,3099
3901,1657
3902,2770
3903,2450
3904,2081
3905,1729
3906,1660
3907,1785
3908,2603
3909,2188
3910,3348
3911,2410
3912,1664
3913,2545
3914,1968
3915,2797
3916,2253
3917,2223
3918,2104
3919,1911
3920,1846
3921,2327
3922,2354
3923,2744
3924,2181
3925,2282
3926,2007
3927,2994
3928,2460
3929,1800
3930,2031
3931,2433
3932,2856
3933,2156
3934,-1
3935,2885
3936,2071
3937,2524
3938,1902
3939,2228
3940,1882
3941,2676
3942,2125
3943,1845
3944,2383
3945,2728
3946,2045
3947,2318
3948,2899
3949,-1
3950,3079
3951,-1
3952,1788
3953,2267
3954,2752
3955,2293
3956,1728
3957,1962
3958,1790
3959,2748
3960,-1
3961,1890
3962,2389
3963,2764
3964,1649
3965,2045
3966,2057
3967,1718
3968,2793
3969,1638
3970,1742
3971,2140
3972,1760
3973,2449
3974,1852
3975,2636
3976,1602
3977,2753
3978,2149
3979,2589
3980,2493
3981,1624
3982,2163
3983,2343
3984,1673
3985,2853
3986,2464
3987,1960
3988,1986
3989,1791
3990,2216
3991,1930
3992,2368
3993,1992
3994,1874
3995,2363
3996,1801
3997,2704
3998,2610
3999,-1
